Id,SalePrice
1765,169784.08263545815
1766,196802.91002075904
1767,253335.93101702604
1768,132504.53066600696
1769,186486.2753996266
1770,161301.31236858116
1771,116990.5219321272
1772,121967.38731402249
1773,124275.94965628533
1774,127925.26758193834
1775,136998.69961972596
1776,129072.3257168174
1777,106156.22287700577
1778,137047.4221215289
1779,118579.46237962834
1780,197542.84002231385
1781,116052.57453538352
1782,83392.64338845629
1783,149376.59432704153
1784,101057.0590982517
1785,110471.45470761269
1786,166520.31980777121
1787,166859.18362646035
1788,63439.80262263462
1789,104790.23329481833
1790,74104.15208594239
1791,203066.88753629674
1792,156803.44850488464
1793,152002.80658894748
1794,173435.50534020187
1795,121133.85142950386
1796,127520.94562380284
1797,135923.30306100272
1798,111257.85516890582
1799,113040.03450753583
1800,112473.77077862718
1801,117525.67650361746
1802,161773.4055006724
1803,146943.0182309738
1804,135025.21379993562
1805,142044.03331550516
1806,135915.9726177444
1807,148169.91566750454
1808,126403.67471741981
1809,110254.59809854627
1810,142398.7698389976
1811,83544.81810965785
1812,92869.45771066271
1813,121560.66746794914
1814,97696.6542195009
1815,65830.17055951459
1816,101550.60714543828
1817,99370.741770034
1818,125204.45292080427
1819,132134.42566438037
1820,70412.56106451633
1821,127135.60029695499
1822,157627.11195634358
1823,59918.93769388667
1824,128600.45732958372
1825,131809.87442552578
1826,96499.5026960935
1827,106872.29538021871
1828,131281.88818851247
1829,151599.80237077482
1830,140991.59811388914
1831,160611.18944058823
1832,90094.3822127985
1833,143826.77814596452
1834,126372.57771705707
1835,118771.80764174045
1836,121740.59322280635
1837,89233.25865398688
1838,124778.4376488532
1839,110808.89900210983
1840,148405.67561348586
1841,133231.2907194774
1842,99790.67783101855
1843,125917.11117467313
1844,136905.88468663135
1845,138963.7791294337
1846,143209.04954863523
1847,143938.7349257779
1848,57922.541401357026
1849,118920.79106531423
1850,114086.72711501842
1851,141189.65889397674
1852,130569.34523590293
1853,120303.37888387634
1854,174045.64329518232
1855,155362.40486970727
1856,237677.91505025976
1857,132593.0603442561
1858,148010.28937497226
1859,131827.85341631065
1860,162697.10410618654
1861,131293.04361727185
1862,391845.5566433318
1863,387602.1687435536
1864,386361.74641896924
1865,322678.6473531807
1866,327087.05894315743
1867,248878.9980838869
1868,278974.5401478857
1869,219675.67671585773
1870,236896.1211884427
1871,248930.52137541727
1872,178207.534476278
1873,220434.38209181651
1874,152277.9896014015
1875,204544.1063807629
1876,200982.50499422004
1877,210844.47699832413
1878,212403.75170318646
1879,115509.55408883603
1880,144462.30906732753
1881,245543.38857608603
1882,247109.00269541508
1883,190065.37386684198
1884,199262.56409559425
1885,236980.9445886897
1886,264802.6692698203
1887,228030.1729826583
1888,297781.16407774336
1889,175297.55344844423
1890,116112.37128246535
1891,143879.40605286008
1892,94882.34181130647
1893,124954.32136553594
1894,112867.0790067734
1895,127154.43752460527
1896,123058.10016375153
1897,115171.98195893006
1898,124351.54514744203
1899,156709.16215320426
1900,150121.20341892936
1901,154457.23418707107
1902,122068.8471673613
1903,207952.92695791947
1904,130294.65167871329
1905,183908.1530267405
1906,159490.00004928437
1907,181307.7574627257
1908,135962.44190620215
1909,159216.5940074378
1910,143213.6803849548
1911,207177.49950461093
1912,321683.86309177434
1913,154566.33125237943
1914,82554.09593574987
1915,247762.23235286673
1916,61436.57629335044
1917,262048.52654499622
1918,142471.96832743598
1919,200562.37407055305
1920,164935.11501674203
1921,341304.279041633
1922,288042.24417884654
1923,214447.6959816543
1924,218440.8099852107
1925,208421.90671960288
1926,341760.7614099831
1927,124000.6246061699
1928,153440.9504531265
1929,117453.89339125618
1930,133781.44824081942
1931,146997.63410281544
1932,139909.61272971617
1933,166483.53985812946
1934,180864.8769215111
1935,178200.8285258293
1936,175987.26189214012
1937,187287.53423698412
1938,172005.0620804962
1939,224211.39033140513
1940,185050.56415355476
1941,180294.36512600587
1942,183704.66551690738
1943,199600.42740890276
1944,303550.94118788786
1945,333161.5142612669
1946,148207.8502441177
1947,261069.94686898528
1948,175907.5173152919
1949,240367.8093844229
1950,205944.0577914519
1951,254662.80149282646
1952,213178.66441972335
1953,178544.78052001554
1954,204532.77712806873
1955,133562.78719976224
1956,363903.4334814066
1957,159693.27094171787
1958,316748.12069205963
1959,143108.47789224063
1960,103396.15629219175
1961,129016.36408798092
1962,111439.48576882127
1963,119421.21943805915
1964,112587.47133819907
1965,149340.15935347215
1966,149649.48563070703
1967,263169.94154180895
1968,364889.1720429324
1969,320244.1423916806
1970,378209.7866997696
1971,478043.82342661446
1972,348295.7407526185
1973,276950.55400865624
1974,310356.499770609
1975,437275.88952948904
1976,274297.3217828816
1977,310820.9431884612
1978,310819.0156372061
1979,294268.73726839875
1980,173487.91298860247
1981,288082.3682059078
1982,216946.31084411495
1983,197209.60404773164
1984,172983.97640934712
1985,238385.6035018685
1986,232684.34897961473
1987,191868.20945276364
1988,181079.88917070106
1989,204616.34059620523
1990,219859.7328650504
1991,213954.57670131008
1992,212695.07134939168
1993,189409.60872482276
1994,237408.39648387226
1995,194998.04588971921
1996,230934.55745067177
1997,289803.53916728724
1998,279873.71708805335
1999,268804.31061624055
2000,302351.53226050135
2001,270829.19723975926
2002,252327.49380278646
2003,265627.43837804184
2004,281931.03952325514
2005,222123.2507518518
2006,211194.752561098
2007,254671.68501852528
2008,200193.94731458343
2009,195203.20549841478
2010,199321.6368953708
2011,142970.16563357305
2012,179094.64624080784
2013,165367.93826477486
2014,178826.50457713538
2015,187526.6925557519
2016,190600.51862523152
2017,192013.79518482808
2018,125270.02260550839
2019,146634.55741769384
2020,100792.95154590877
2021,104036.02324942073
2022,183686.26221809283
2023,143275.5570634388
2024,264560.40063930827
2025,331289.22092914087
2026,164779.65795052785
2027,155729.1520710182
2028,159724.39752652965
2029,165780.32741949483
2030,250071.07596203889
2031,235155.79083282634
2032,238262.1709490242
2033,240234.19453349544
2034,176022.82185506372
2035,219754.72773053974
2036,211761.20305777303
2037,213521.58029485415
2038,311418.2514335613
2039,207640.40347655778
2040,303437.33019673853
2041,293323.3530628897
2042,203221.31165367388
2043,169929.2773066025
2044,190647.90324911108
2045,212919.6215023578
2046,137537.86340316178
2047,136956.29807132334
2048,150614.53796990943
2049,140255.11602143716
2050,172904.10803198206
2051,113156.56837485025
2052,135621.822494385
2053,143860.9848370126
2054,90726.82713602314
2055,139553.07345482227
2056,152215.98643738267
2057,106824.99014080157
2058,196088.41886408324
2059,131492.49371821503
2060,176124.3641448414
2061,177468.6046424929
2062,117176.99143280652
2063,111456.46774701716
2064,126116.20463413917
2065,111941.47962591033
2066,165052.2018639159
2067,132487.2100594411
2068,134490.9370484608
2069,92626.78367073856
2070,110896.062569848
2071,95643.30578048699
2072,150639.86283776717
2073,140433.89763461595
2074,172671.59714769368
2075,141097.63086689683
2076,125036.93645662905
2077,129027.22707206644
2078,113227.3522229333
2079,134834.5441756805
2080,126515.42715423947
2081,117610.6999155549
2082,113699.227018864
2083,134971.53566281946
2084,109521.95189547121
2085,111487.97187686307
2086,157987.94716650265
2087,135871.87209499924
2088,100557.01789273911
2089,87233.7782503684
2090,135441.30138393486
2091,86065.7750920564
2092,129307.97590596975
2093,114593.59341537292
2094,122232.23183684573
2095,138988.24008933187
2096,94234.96112250813
2097,96085.33180007839
2098,140035.1885447177
2099,68486.14414218263
2100,81693.19356131999
2101,108268.5744226302
2102,132130.66014044854
2103,101012.0758420614
2104,125889.2659785085
2105,116318.26627973843
2106,67581.48667402446
2107,185885.56957737915
2108,118690.00147174783
2109,110345.95812504245
2110,120999.25182151004
2111,157714.4591399874
2112,120009.18611362952
2113,120177.83274227873
2114,124769.7098151777
2115,151140.036495709
2116,128616.58613996347
2117,140774.7755770651
2118,119834.05993620663
2119,115534.78081206477
2120,129042.02808177081
2121,97913.79788101019
2122,93832.32453772197
2123,107330.76654878698
2124,168161.75042331257
2125,124729.07293378939
2126,133697.85056135547
2127,153431.04345847224
2128,121631.7310698773
2129,114565.35702411547
2130,129294.00939835532
2131,186530.54121206887
2132,119878.56486885894
2133,126482.43022885013
2134,128466.55158138165
2135,112676.80570325365
2136,62823.06252867416
2137,117183.48756745254
2138,131730.6458078971
2139,157935.907772426
2140,141558.41619288892
2141,164445.40086921203
2142,111236.87491782091
2143,137818.0990009973
2144,103103.44986917284
2145,141515.7437056294
2146,173928.17624230473
2147,138419.6105351602
2148,152059.9735814872
2149,144431.78052544713
2150,230011.08047843282
2151,124837.9940615006
2152,142137.9893688181
2153,183869.42752230595
2154,102527.48450018893
2155,146596.0269783578
2156,255914.7826402565
2157,238875.62852223378
2158,226118.584810765
2159,208886.68876439775
2160,192838.3922743244
2161,261402.71685853944
2162,428529.76794798893
2163,358334.2059132557
2164,243129.02115228868
2165,192443.80151721224
2166,161294.115901451
2167,213896.64223508822
2168,187972.73386086567
2169,186466.35767982915
2170,202776.3781507225
2171,158950.47120021255
2172,144667.50988981524
2173,200337.89766210783
2174,227334.40656819707
2175,315527.91136833513
2176,295473.043126134
2177,240294.5561086738
2178,221031.52916250148
2179,138063.909911053
2180,224472.70762958133
2181,189095.85337366324
2182,221784.35145515806
2183,189388.1043339389
2184,124980.08187162476
2185,124798.15443319171
2186,167869.43127735087
2187,167245.26057226668
2188,167714.7079959479
2189,300221.60141072725
2190,82583.3939909082
2191,82290.30936462704
2192,77966.9985779579
2193,105353.67840220538
2194,116827.71139738987
2195,92308.69138116151
2196,99259.07838730869
2197,115159.64295013771
2198,157791.40909705125
2199,214080.19955265158
2200,132140.42284643592
2201,127830.02238417568
2202,200682.6487028735
2203,115525.23317474427
2204,142601.11862982312
2205,103450.24237852092
2206,133721.38278907406
2207,201213.44347002244
2208,258407.87200389028
2209,186058.50817869074
2210,138162.98429520836
2211,138112.31038442277
2212,130015.43797308169
2213,100021.89111869573
2214,130554.40788911792
2215,108265.52085739911
2216,127279.52790565451
2217,72585.84454973438
2218,87590.00123077506
2219,94514.36955550253
2220,87951.61840805091
2221,249945.00597093094
2222,228278.8314168013
2223,277559.42320350086
2224,237457.3750116468
2225,139311.3053866304
2226,176032.13970410524
2227,202104.65473050944
2228,263102.97650834924
2229,236817.23956509746
2230,150707.20999277208
2231,208099.32755882692
2232,192937.86503766567
2233,172931.50758992505
2234,243480.79842448427
2235,200023.76459145063
2236,253047.51212726714
2237,299316.6709717128
2238,234166.46782458175
2239,117009.7742407508
2240,154345.19620855682
2241,134018.05697766974
2242,118073.50625774614
2243,130716.84082544396
2244,108999.47866007636
2245,105572.94932319656
2246,136589.46787792028
2247,134472.9701230689
2248,127020.5045698861
2249,124653.63518563927
2250,133876.00826200124
2251,96844.91150909931
2252,175239.17339021634
2253,168627.2585218302
2254,180707.44561163825
2255,207719.70801082332
2256,181128.14964103833
2257,217114.85780651323
2258,170281.52048476975
2259,176000.91193002512
2260,159287.3975001825
2261,192554.47000206448
2262,196916.7716118566
2263,337626.709117473
2264,490364.0220586481
2265,150675.69364784227
2266,245221.1290495577
2267,294804.0166567256
2268,407721.7459539397
2269,171464.353634441
2270,199440.61889712085
2271,224154.53201262094
2272,219436.32413137492
2273,164370.30248820767
2274,182615.62567947147
2275,166644.9095396229
2276,185362.85539957142
2277,199654.9204970428
2278,163522.6002493017
2279,118676.29009589636
2280,108355.88602552557
2281,164681.87674950325
2282,179196.5966349453
2283,119058.87701095513
2284,119489.59505665203
2285,145174.04406257064
2286,124633.40734300447
2287,320459.0223096586
2288,254765.39690768917
2289,325840.485806461
2290,380813.84931072604
2291,298158.1274823869
2292,430369.4249534323
2293,405044.4476687933
2294,341248.1726523578
2295,450796.5433692289
2296,239774.20454832818
2297,312028.62212916976
2298,297568.43127103755
2299,333163.4389985201
2300,294627.3638435911
2301,281907.30661981466
2302,245834.35962413708
2303,243833.62833918567
2304,241854.53270687495
2305,180507.59404708465
2306,180092.5599708088
2307,186127.65893707736
2308,213183.3906732914
2309,253302.02076585396
2310,199530.62537121415
2311,199780.54417137883
2312,180371.98942508711
2313,181970.4573921624
2314,181783.58333165315
2315,183216.11277868896
2316,215633.7039254286
2317,182812.40028348126
2318,173600.14210196288
2319,189930.38788713785
2320,194380.09537980703
2321,254749.59165928044
2322,198003.71446204427
2323,184873.46714123816
2324,207378.220783877
2325,216896.74963556833
2326,194190.85275268837
2327,214511.98225610022
2328,225580.59691251474
2329,201161.2352115859
2330,194187.67272854142
2331,331327.0307221129
2332,372347.88989655714
2333,326689.33409935044
2334,248039.38354981816
2335,273169.6213237087
2336,288944.6996027262
2337,193129.20963926348
2338,275119.4609853547
2339,229083.88414574682
2340,356758.8050498774
2341,220437.20527845624
2342,240705.22395020927
2343,231396.852157519
2344,229867.12251336864
2345,243653.67850357704
2346,206545.21549051034
2347,184886.6027374847
2348,228944.04922799548
2349,164460.94026079017
2350,285388.8088877796
2351,222295.13337955243
2352,245564.2985671285
2353,240137.61202825597
2354,134505.7441649607
2355,147980.56326314705
2356,157980.71790432936
2357,196401.91200820563
2358,180322.91613775137
2359,137073.12970530996
2360,122873.89582319312
2361,149852.53807734058
2362,263450.6614400557
2363,139929.43689326034
2364,191261.01466425761
2365,222095.62696651017
2366,186095.87218401316
2367,207482.2548157214
2368,193927.93567986568
2369,201361.29433381467
2370,175593.22359462132
2371,152247.88005870645
2372,184512.98356682368
2373,296289.1569181976
2374,314781.3410248846
2375,232749.09701236725
2376,270165.0296477485
2377,310366.93815859273
2378,159262.7926649904
2379,208319.06698255523
2380,144674.84108041305
2381,164072.89471534465
2382,233499.29262250068
2383,208211.79124360022
2384,246579.94295089095
2385,178819.4233086889
2386,128845.73943294272
2387,130877.27351578268
2388,117591.10765915531
2389,122226.21459145205
2390,143786.8642841465
2391,136230.42809376324
2392,112079.45772099472
2393,175608.27585165293
2394,131827.7145225228
2395,211682.11502192653
2396,143227.3312530534
2397,221427.1125402741
2398,133337.5775816274
2399,66232.09675776659
2400,71106.02163861525
2401,126124.39713086485
2402,132086.44832562236
2403,145730.07743743274
2404,141067.12460908835
2405,155395.05807295517
2406,151097.61463870457
2407,122539.40773954095
2408,153562.39576456574
2409,117809.26103331825
2410,188187.48939386048
2411,111988.32574899033
2412,138564.51014838184
2413,118845.30522944713
2414,145536.99063652876
2415,127395.90450425948
2416,128317.95791569974
2417,130351.61808281556
2418,138279.91266140965
2419,107938.18839736258
2420,125982.2964929198
2421,104766.67982034017
2422,102480.45091933799
2423,99255.1472451475
2424,166193.972713358
2425,211779.33914406138
2426,129607.55823083417
2427,106769.2115598715
2428,188957.9629682358
2429,114185.59132760487
2430,136196.29354120532
2431,109960.56263759153
2432,136938.02402093075
2433,137026.90395942001
2434,127872.96531459544
2435,143288.74429558573
2436,111294.30783012834
2437,107779.468183321
2438,120433.95116789339
2439,117736.0640034062
2440,127692.87343581417
2441,105849.33927812554
2442,109033.23956690107
2443,135786.8557137199
2444,121453.51869361804
2445,87719.48900992192
2446,125227.3250910948
2447,195276.36766153507
2448,138405.42541910746
2449,117214.98300543676
2450,149780.59675978374
2451,122115.01231159599
2452,180743.5534761441
2453,98721.01588023757
2454,120676.63030666007
2455,133224.86003962505
2456,123019.68438627332
2457,127473.27354784368
2458,128562.0293141326
2459,106772.65512016354
2460,150484.71731478182
2461,128171.58993200191
2462,130737.28725256043
2463,123069.24923215769
2464,161045.1419348906
2465,129856.43771050834
2466,111229.84220309921
2467,166523.1774939102
2468,95071.67094184771
2469,87549.42848451258
2470,184085.5384510175
2471,239824.58131072533
2472,150749.91828791663
2473,110907.24483756082
2474,83289.1171581047
2475,237986.1930201346
2476,102039.91759110538
2477,101467.89158035364
2478,152634.6475193487
2479,110921.50790975663
2480,152755.8422690628
2481,115126.60300972895
2482,121801.59991951381
2483,106228.33028381375
2484,128465.01299654314
2485,130780.22054451481
2486,142787.73414683915
2487,157757.86100784142
2488,177955.37634185707
2489,161347.66668016673
2490,149242.99585568096
2491,109220.7177765693
2492,187377.31077145753
2493,152102.63713707495
2494,145675.29192027054
2495,95969.64058837805
2496,237167.04632660234
2497,140635.4588937838
2498,107696.57475764965
2499,101765.91275065849
2500,118416.23975060154
2501,129548.64925009644
2502,146706.92839718054
2503,96583.00449657025
2504,156743.4458978598
2505,228784.8068817774
2506,264262.23066048266
2507,285813.0994272943
2508,265293.83604433195
2509,221394.49613294206
2510,231716.13576722355
2511,184167.87708982418
2512,201707.35542422842
2513,223966.93184184522
2514,260919.09904042166
2515,140137.4844855735
2516,185817.75053759586
2517,148892.32401484053
2518,149999.23168245697
2519,215545.2971002779
2520,221043.75078838805
2521,189228.99154599445
2522,227241.5274413882
2523,121026.32751014398
2524,134718.75857013176
2525,145221.12505759005
2526,133959.3908146479
2527,119615.9167550805
2528,126807.71582820044
2529,139078.07467654705
2530,137622.48675440386
2531,251355.45475152176
2532,230046.78809549316
2533,202197.01785334613
2534,225306.81883108543
2535,282931.64386026363
2536,251555.58433773732
2537,230646.59306295702
2538,188686.8049715379
2539,199388.40436012423
2540,181571.32103663296
2541,200781.78776142123
2542,155668.91535407802
2543,121224.56344830041
2544,113016.69775935255
2545,137955.36399979785
2546,136846.87815701796
2547,163199.70067629448
2548,164653.1548215102
2549,165443.49704352886
2550,749810.3512431327
2551,144468.68323889762
2552,135362.85299686537
2553,76724.00456480776
2554,101295.72726718597
2555,136656.44989753407
2556,100203.5376473257
2557,113381.8410196944
2558,132468.86525143395
2559,106480.37586077098
2560,146067.01571124003
2561,150047.77076942477
2562,123028.94687624766
2563,140507.04076542315
2564,203780.3888751798
2565,143276.20721233627
2566,121897.88879157287
2567,108070.35284468527
2568,197948.94851311063
2569,203621.4985889023
2570,138287.20885628968
2571,161741.44085598158
2572,170821.20123892825
2573,201548.19740141698
2574,245026.3697495095
2575,133496.1109146159
2576,121759.77926855802
2577,124617.8278752758
2578,101151.59813548178
2579,68988.02238721651
2580,96070.99567568654
2581,123229.9468281046
2582,132405.103810679
2583,250492.48797101484
2584,179317.95137874846
2585,186244.71701259617
2586,227092.3412957282
2587,216739.0448079425
2588,140629.62282535338
2589,155097.01671083507
2590,212814.8444670985
2591,226636.68185704062
2592,206223.3761522638
2593,214823.75310815207
2594,198663.8543315402
2595,201701.35689513752
2596,286503.44712170115
2597,182053.82511589635
2598,279538.379513508
2599,346153.18547938677
2600,102294.65069583686
2601,148420.30356866168
2602,90386.02414418319
2603,93794.2329123608
2604,87647.64621363625
2605,89193.51935916652
2606,136639.4439838595
2607,229734.85595290773
2608,221295.24994442743
2609,179512.2543554562
2610,105672.84658650767
2611,108202.69977168957
2612,163599.15511854834
2613,136244.88570047877
2614,126803.53205578566
2615,155128.48568580142
2616,162233.14731301338
2617,170477.53877021783
2618,180026.5936223016
2619,197927.09024089834
2620,199305.60370231635
2621,179737.94583223743
2622,189881.58983401404
2623,240387.96865334475
2624,311729.3640454365
2625,250882.88355159466
2626,191499.39419263354
2627,172340.031145219
2628,404754.74185724824
2629,446242.8095880191
2630,340416.0767238873
2631,433214.27012419724
2632,355069.1576432456
2633,265338.3976204084
2634,398615.07562803454
2635,160712.86233967397
2636,200971.05219843917
2637,174605.7053826528
2638,246600.67561301566
2639,188285.9291154888
2640,156454.11168523747
2641,107693.82827460834
2642,177237.3301482627
2643,124935.54911873172
2644,134427.7785034283
2645,121928.65311219053
2646,108878.22907250718
2647,119166.55206929095
2648,152951.48767794762
2649,157686.14538402116
2650,153082.2756089538
2651,148919.1428617077
2652,387984.3333101382
2653,248076.68452170576
2654,228713.62061820182
2655,352341.77327270526
2656,301922.6171540189
2657,304413.44250961853
2658,254388.72250298955
2659,296680.631431787
2660,328499.3922482446
2661,309808.9673945828
2662,308578.9304917627
2663,294459.725865909
2664,249871.79731624696
2665,312156.1919583022
2666,256160.6865823773
2667,182336.98986522062
2668,193474.35930784506
2669,171709.55664264978
2670,281084.7430827541
2671,194438.33240642812
2672,202273.83750392016
2673,201962.31862239266
2674,213642.78384088073
2675,167975.49771280013
2676,205498.9179969666
2677,199778.13269685564
2678,263865.9962522005
2679,278979.9147240199
2680,284678.1357048439
2681,367095.8862613014
2682,307689.6900436676
2683,511867.8141025682
2684,302888.58043016726
2685,330174.56312236167
2686,246632.30277959598
2687,306933.86383194226
2688,220512.3804424074
2689,201573.97792703004
2690,398686.0051895132
2691,178843.4782401212
2692,132294.34021295884
2693,193327.1354861216
2694,137162.31134926528
2695,198672.1284149334
2696,190048.79033018547
2697,180613.61925591915
2698,203984.5873399375
2699,163636.4307572964
2700,144490.33216780564
2701,159334.36798987337
2702,123869.82902949605
2703,158177.1105422149
2704,148594.96265515353
2705,110797.16860248263
2706,113180.19495586361
2707,132414.8851622317
2708,118847.30345300771
2709,102380.16131660769
2710,121759.92558103931
2711,176102.41812192442
2712,366653.64094335015
2713,169325.78698173194
2714,158884.10627928795
2715,146585.2154025447
2716,148701.2647411694
2717,178044.85475615447
2718,220984.86652445147
2719,132027.44006058347
2720,206080.7373250615
2721,135065.23503103963
2722,165997.623375331
2723,170612.21549147018
2724,120195.7776161377
2725,123457.54674567361
2726,129277.18667612734
2727,178400.4787616877
2728,181505.73205863676
2729,147384.70749153369
2730,133923.3385185388
2731,135764.95979024933
2732,118719.50344546275
2733,173495.76876305693
2734,146870.61500995324
